player_name,mlbam_id,launch_speed,launch_angle
"Lindor, Francisco",596019,104.8,39.0
"Lindor, Francisco",596019,100.8,33.0
"Lindor, Francisco",596019,103.6,29.0
"Lindor, Francisco",596019,108.1,31.0
"Lindor, Francisco",596019,108.9,21.0
"Lindor, Francisco",596019,104.5,25.0
"Lindor, Francisco",596019,104.4,25.0
"Lindor, Francisco",596019,104.2,31.0
"Lindor, Francisco",596019,105.4,21.0
"Lindor, Francisco",596019,106.5,29.0
"Lindor, Francisco",596019,107.9,25.0
"Lindor, Francisco",596019,104.8,26.0
"Lindor, Francisco",596019,102.7,27.0
"Lindor, Francisco",596019,106.9,29.0
"Lindor, Francisco",596019,105.1,24.0
"Lindor, Francisco",596019,107.0,22.0
"Lindor, Francisco",596019,100.5,31.0
"Lindor, Francisco",596019,101.4,24.0
"Lindor, Francisco",596019,104.9,31.0
"Lindor, Francisco",596019,107.6,23.0
"Lindor, Francisco",596019,109.3,23.0
"Lindor, Francisco",596019,105.7,26.0
"Lindor, Francisco",596019,103.4,37.0
"Lindor, Francisco",596019,107.1,34.0
"Lindor, Francisco",596019,102.1,25.0
"Lindor, Francisco",596019,102.5,30.0
"Lindor, Francisco",596019,102.6,34.0
"Lindor, Francisco",596019,105.8,29.0
"Lindor, Francisco",596019,104.2,25.0
"Lindor, Francisco",596019,103.4,28.0
"Contreras, William",661388,104.3,31.0
"Contreras, William",661388,109.0,24.0
"Contreras, William",661388,103.5,26.0
"Contreras, William",661388,108.0,24.0
"Contreras, William",661388,107.6,25.0
"Contreras, William",661388,112.3,23.0
"Contreras, William",661388,110.0,21.0
"Contreras, William",661388,104.5,30.0
"Contreras, William",661388,109.5,38.0
"Contreras, William",661388,109.9,21.0
"Contreras, William",661388,105.8,33.0
"Contreras, William",661388,108.0,26.0
"Contreras, William",661388,105.4,27.0
"Contreras, William",661388,104.9,22.0
"Contreras, William",661388,108.3,32.0
"Contreras, William",661388,111.8,22.0
"Contreras, William",661388,109.3,22.0
"Contreras, William",661388,102.2,33.0
"Contreras, William",661388,114.4,25.0
"Contreras, William",661388,106.1,29.0
"Contreras, William",661388,103.4,34.0
"Contreras, William",661388,104.2,24.0
"Contreras, William",661388,105.0,25.0
"Soto, Juan",665742,109.4,25.0
"Soto, Juan",665742,110.1,22.0
"Soto, Juan",665742,102.7,32.0
"Soto, Juan",665742,102.7,25.0
"Soto, Juan",665742,102.7,29.0
"Soto, Juan",665742,112.4,30.0
"Soto, Juan",665742,97.5,24.0
"Soto, Juan",665742,104.2,37.0
"Soto, Juan",665742,110.4,25.0
"Soto, Juan",665742,103.9,32.0
